"STATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT13","WT14","WT16","WT18","WT19","WT22"
"USW00094728","2015-02-14","5.37",,"0.02","0.9","7.9",,"32","16",,"   10","  250","14.1","23.0",,,,,,"    1",,,,,,
"USW00094728","2015-02-15","14.54",,"0.00","0.0","9.1",,"25","4",,"  300","  310","23.0","42.1",,,,,,"    1",,,,,,
"USW00094728","2015-02-16","6.93",,"0.00","0.0","9.1",,"21","3",,"  310","  320","21.0","36.9",,,,,,,,,,,,
"USW00094728","2015-02-17","4.70",,"0.14","3.3","11.8",,"27","14",,"   50","   30","12.1","16.1",,,,,,"    1",,,,,,
"USW00094728","2015-02-18","4.25",,"0.00","0.0","9.1",,"33","19",,"  250","  260","15.0","21.0",,,,,,"    1",,,,,,
"USW00094728","2015-02-19","11.41",,"0.00","0.0","9.1",,"27","8",,"  280","  280","19.9","31.1",,,,,,,,,,,,
"USW00094728","2015-02-20","10.29",,"0.00","0.0","9.1",,"19","2",,"  290","  290","21.9","36.0",,,,,,,,,,,,
"USW00094728","2015-02-21","4.47",,"0.61","3.0","9.1",,"32","13",,"  200","  180","14.1","23.0","    1",,,,"    1","    1",,,,,,
"USW00094728","2015-02-22","2.91",,"0.10","1.0","13.0",,"43","32",,"  290","  280","12.1","17.0","    1",,,,"    1","    1",,,,,,
"USW00094728","2015-02-23","11.18",,"0.00","0.0","11.8",,"38","8",,"  310","  320","17.0","29.1",,,,,,,,,,,,
"USW00094728","2015-02-24","5.82",,"0.00","0.0","11.8",,"24","4",,"  170","  180","14.1","23.0",,,,,,,,,,,,
"USW00094728","2015-02-25","6.49",,"0.00","0.0","11.8",,"37","20",,"  280","  280","15.0","23.9",,,,,,,,,,,,
"USW00094728","2015-02-26","7.16",,"0.00","0.0","11.0",,"32","21",,"   50","   50","15.0","19.9",,,,,,"    1",,,,,,
"USW00094728","2015-02-27","6.04",,"0.00","0.0","11.0",,"30","18",,"  310","  300","13.0","19.9",,,,,,,,,,,,
"USW00094728","2015-02-28","3.58",,"0.00","0.0","11.0",,"29","13",,"  350","  350","12.1","18.1",,,,,,,,,,,,
"USW00094728","2015-03-01","2.24",,"0.52","4.8","9.8",,"31","24",,"  170","  170","15.0","19.9","    1","    1",,,,"    1",,,,,,
"USW00094728","2015-03-02","8.05",,"0.00","0.0","15.0",,"39","27",,"  310","  300","18.1","34.0",,,,,,"    1",,,,,,
"USW00094728","2015-03-03","4.92",,"0.67","1.8","14.2",,"37","22",,"  240","  250","14.1","23.9","    1",,,,"    1","    1",,,,,,
"USW00094728","2015-03-04","6.04",,"0.25","0.0","13.0",,"45","35",,"  250","  250","15.0","25.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-03-05","5.82",,"0.76","7.5","13.0",,"40","19",,"  310","  300","14.1","19.9","    1","    1",,,,"    1",,,,,,
"USW00094728","2015-03-06","6.26",,"0.00","0.0","18.9",,"27","12",,"  250","  250","14.1","19.9",,,,,,,,,,,,
"USW00094728","2015-03-07","5.14",,"0.00","0.0","18.1",,"38","18",,"  250","  250","16.1","23.9",,,,,,"    1",,,,,,
"USW00094728","2015-03-08","5.14",,"0.00","0.0","16.1",,"49","37",,"  280","  270","19.9","30.0",,,,,,,,,,,,
"USW00094728","2015-03-09","4.70",,"0.01","0.0","13.0",,"54","40",,"  290","  290","16.1","25.1",,,,,,,,,,,,
"USW00094728","2015-03-10","3.58",,"0.46","0.0","11.0",,"53","39",,"  180","  170","12.1","17.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-03-11","6.93",,"0.01","0.0","5.9",,"59","44",,"  320","  330","14.1","21.9","    1",,,,,,,,,,,
"USW00094728","2015-03-12","8.28",,"0.00","0.0","3.9",,"47","36",,"  350","  310","19.9","33.1",,,,,,,,,,,,
"USW00094728","2015-03-13","6.49",,"0.00","0.0","2.0",,"43","31",,"  170","  190","13.0","19.9",,,,,,,,,,,,
"USW00094728","2015-03-14","5.59",,"0.81","0.0","1.2",,"51","40",,"  160","  170","15.0","21.9","    1",,,,,,,,,,,
"USW00094728","2015-03-15","11.41",,"0.00","0.0","0.0",,"44","36",,"  310","  320","23.0","40.9",,,,,,,,,,,,
"USW00094728","2015-03-16","3.80",,"0.00","0.0","0.0",,"52","35",,"  310","  310","13.0","19.9",,,,,,,,,,,,
"USW00094728","2015-03-17","9.62",,"0.02","0.0","0.0",,"57","34",,"  310","  310","23.9","42.9",,,,,,"    1",,,,,,
"USW00094728","2015-03-18","9.62",,"0.00","0.0","0.0",,"39","29",,"  310","  290","19.9","35.1",,,,,,"    1",,,,,,
"USW00094728","2015-03-19","5.82",,"0.00","0.0","0.0",,"43","29",,"  280","  310","14.1","21.9",,,,,,,,,,,,
"USW00094728","2015-03-20","7.83",,"0.40","4.5","0.0",,"38","29",,"   60","   70","17.0","21.9","    1","    1",,,,"    1",,,,,,
"USW00094728","2015-03-21","5.37",,"0.00","0.0","5.1",,"47","29",,"  310","  320","16.1","27.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-03-22","7.61",,"0.00","0.0","0.0",,"43","28",,"  310","  310","18.1","30.0",,,,,,,,,,,,
"USW00094728","2015-03-23","6.71",,"0.00","0.0","0.0",,"38","23",,"  310","  280","16.1","27.1",,,,,,,,,,,,
"USW00094728","2015-03-24","4.03",,"0.00","0.0","0.0",,"45","26",,"  360","  360","13.0","17.0",,,,,,,,,,,,
"USW00094728","2015-03-25","4.47",,"0.05","0.0","0.0",,"49","34",,"  160","  180","13.0","21.9","    1",,,,,"    1",,,,,,
"USW00094728","2015-03-26","2.91",,"0.32","0.0","0.0",,"62","42",,"   30","  360","14.1","23.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-03-27","4.25",,"0.27","0.0","0.0",,"46","39",,"  360","  290","12.1","18.1","    1",,,,,,,,,,,
"USW00094728","2015-03-28","7.61",,"0.00","0.0","0.0",,"40","26",,"   10","  310","15.0","23.0",,,,,,"    1",,,,,,
"USW00094728","2015-03-29","6.26",,"0.00","0.0","0.0",,"46","25",,"  230","  250","14.1","21.9",,,,,,,,,,,,
"USW00094728","2015-03-30","7.83",,"0.00","0.0","0.0",,"54","36",,"  290","  280","23.9","44.1",,,,,,,,,,,,
"USW00094728","2015-03-31","5.37",,"0.17","0.0","0.0",,"47","35",,"  280","  280","13.0","19.9","    1",,,,,,,,,,,
"USW00094728","2015-04-01","5.14",,"0.00","0.0","0.0",,"51","32",,"  280","  280","15.0","23.0",,,,,,,,,,,,
"USW00094728","2015-04-02","6.26",,"0.00","0.0","0.0",,"67","41",,"  250","  260","19.9","31.1",,,,,,,,,,,,
"USW00094728","2015-04-03","6.71",,"0.04","0.0","0.0",,"64","59",,"  250","  250","16.1","25.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-04-04","10.07",,"0.01","0.0","0.0",,"60","42",,"  310","  310","23.9","40.9","    1",,,,,,,,,,,
"USW00094728","2015-04-05","4.92",,"0.00","0.0","0.0",,"61","42",,"  280","  290","18.1","30.0",,,,,,,,,,,,
"USW00094728","2015-04-06","4.25",,"0.00","0.0","0.0",,"63","42",,"  250","  250","12.1","18.1",,,,,,,,,,,,
"USW00094728","2015-04-07","6.93",,"0.15","0.0","0.0",,"62","42",,"   60","   50","17.0","25.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-04-08","11.41",,"0.00","0.0","0.0",,"45","37",,"   70","   60","21.9","32.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-04-09","8.95",,"0.00","0.0","0.0",,"43","37",,"   60","   60","18.1","25.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-04-10","4.70",,"0.17","0.0","0.0",,"56","39",,"  290","  290","14.1","21.9","    1",,,,,"    1",,,,,,
"USW00094728","2015-04-11","8.72",,"0.00","0.0","0.0",,"57","44",,"  310","  300","17.0","29.1",,,,,,,,,,,,
"USW00094728","2015-04-12","3.36",,"0.00","0.0","0.0",,"66","43",,"  250","  260","13.0","21.0",,,,,,,,,,,,
"USW00094728","2015-04-13","4.70",,"0.00","0.0","0.0",,"68","50",,"  170","  180","15.0","23.9",,,,,,,,,,,,
"USW00094728","2015-04-14","3.80",,"0.01","0.0","0.0",,"65","55",,"  240","  240","13.0","21.9",,,,,,,,,,,,
"USW00094728","2015-04-15","6.26",,"0.00","0.0","0.0",,"72","51",,"   40","   40","21.0","35.1",,,,,,,,,,,,
"USW00094728","2015-04-16","6.49",,"0.00","0.0","0.0",,"64","52",,"  170","  170","16.1","21.0",,,,,,,,,,,,
"USW00094728","2015-04-17","5.14",,"0.08","0.0","0.0",,"71","55",,"  240","  250","15.0","25.1",,,,,,,,,,,,
"USW00094728","2015-04-18","4.25",,"0.00","0.0","0.0",,"80","59",,"  350","  360","15.0","25.1",,,,,,,,,,,,
"USW00094728","2015-04-19","8.50",,"0.00","0.0","0.0",,"64","48",,"  180","  170","15.0","21.9",,,,,,,,,,,,
"USW00094728","2015-04-20","7.38",,"1.37","0.0","0.0",,"57","46",,"  130","  110","16.1","27.1","    1",,,,,,,,,,,
"USW00094728","2015-04-21","6.04",,"0.20","0.0","0.0",,"65","52",,"  290","  290","16.1","23.9","    1",,,,,,,,,,,
"USW00094728","2015-04-22","6.49",,"0.05","0.0","0.0",,"69","48",,"  270","  290","19.9","33.1",,,,,,,,,,,,
"USW00094728","2015-04-23","9.17",,"0.00","0.0","0.0",,"52","41",,"  310","  320","21.0","33.1",,,,,,,,,,,,
"USW00094728","2015-04-24","8.50",,"0.00","0.0","0.0",,"52","39",,"  310","   20","17.0","33.1",,,,,,,,,,,,
"USW00094728","2015-04-25","5.59",,"0.00","0.0","0.0",,"62","38",,"   50","  280","14.1","21.9",,,,,,,,,,,,
"USW00094728","2015-04-26","5.14",,"0.00","0.0","0.0",,"64","46",,"   50","   40","13.0","21.0",,,,,,,,,,,,
"USW00094728","2015-04-27","5.82",,"0.00","0.0","0.0",,"62","49",,"  310","  310","16.1","28.0",,,,,,,,,,,,
"USW00094728","2015-04-28","7.83",,"0.00","0.0","0.0",,"71","50",,"   20","   10","17.0","25.9",,,,,,,,,,,,
"USW00094728","2015-04-29","5.59",,"0.00","0.0","0.0",,"78","50",,"   60","   50","17.0","23.0",,,,,,,,,,,,
"USW00094728","2015-04-30","8.05",,"0.00","0.0","0.0",,"67","48",,"   60","   60","15.0","21.0",,,,,,,,,,,,
"USW00094728","2015-05-01","5.14",,"0.00","0.0","0.0",,"63","49",,"   50","  160","14.1","18.1",,,,,,,,,,,,
"USW00094728","2015-05-02","2.91",,"0.00","0.0","0.0",,"74","48",,"  160","  160","15.0","21.9",,,,,,"    1",,,,,,
"USW00094728","2015-05-03","2.46",,"0.00","0.0","0.0",,"80","51",,"  180","  180","10.1","18.1",,,,,,,,,,,,
"USW00094728","2015-05-04","5.37",,"0.00","0.0","0.0",,"85","57",,"  230","  210","15.0","23.0",,,,,,,,,,,,
"USW00094728","2015-05-05","4.03",,"0.00","0.0","0.0",,"85","66",,"  250","  250","13.0","21.0",,,,,,,,,,,,
"USW00094728","2015-05-06","4.92",,"0.00","0.0","0.0",,"73","59",,"   60","   50","14.1","23.0",,,,,,,,,,,,
"USW00094728","2015-05-07","2.24",,"0.00","0.0","0.0",,"80","56",,"  180","  170","10.1","17.0",,,,,,"    1",,,,,,
"USW00094728","2015-05-08","2.91",,"0.00","0.0","0.0",,"82","56",,"  160","  170","13.0","21.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-09","4.25",,"0.00","0.0","0.0",,"70","57",,"   60","  170","8.9","13.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-10","3.58",,"0.00","0.0","0.0",,"83","61",,"  230","  240","13.0","23.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-11","3.80",,"0.00","0.0","0.0",,"84","70",,"  250","  240","13.0","25.1",,,,,,"    1",,,,,,
"USW00094728","2015-05-12","5.37",,"0.00","0.0","0.0",,"86","64",,"  240","  270","15.0","28.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-13","7.38",,"0.00","0.0","0.0",,"70","53",,"  300","  300","15.0","25.9",,,,,,,,,,,,
"USW00094728","2015-05-14","3.80",,"0.00","0.0","0.0",,"73","50",,"  250","  240","13.0","19.9",,,,,,,,,,,,
"USW00094728","2015-05-15","3.36",,"0.00","0.0","0.0",,"75","55",,"  160","  180","13.0","21.9",,,,,,,,,,,,
"USW00094728","2015-05-16","2.01",,"0.30","0.0","0.0",,"75","57",,"  260","  260","10.1","16.1","    1",,,,,,,,,,,
"USW00094728","2015-05-17","2.01",,"0.02","0.0","0.0",,"83","64",,"   10","   20","6.9","11.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-18","4.70",,"0.00","0.0","0.0",,"75","60",,"   70","   70","14.1","18.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-19","2.46",,"0.00","0.0","0.0",,"80","59",,"  350","  300","14.1","25.9","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-20","6.93",,"0.00","0.0","0.0",,"67","54",,"  300","  320","14.1","27.1",,,,,,,,,,,,
"USW00094728","2015-05-21","2.68",,"0.00","0.0","0.0",,"62","52",,"  270","  250","12.1","16.1",,,,,,,,,,,,
"USW00094728","2015-05-22","6.04",,"0.00","0.0","0.0",,"74","55",,"  290","  280","18.1","29.1",,,,,,,,,,,,
"USW00094728","2015-05-23","4.47",,"0.00","0.0","0.0",,"70","49",,"  300","  300","15.0","25.1",,,,,,,,,,,,
"USW00094728","2015-05-24","3.80",,"0.00","0.0","0.0",,"81","56",,"  240","  250","10.1","18.1",,,,,,,,,,,,
"USW00094728","2015-05-25","4.92",,"0.00","0.0","0.0",,"85","64",,"  240","  200","13.0","21.0",,,,,,,,,,,,
"USW00094728","2015-05-26","5.14",,"0.00","0.0","0.0",,"88","67",,"  230","  250","12.1","19.9",,,,,,,,,,,,
"USW00094728","2015-05-27","5.14",,"0.08","0.0","0.0",,"85","70",,"  170","  160","15.0","23.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-05-28","4.03",,"0.00","0.0","0.0",,"85","70",,"   30","  310","12.1","19.9",,,,,,"    1",,,,,,
"USW00094728","2015-05-29","4.03",,"0.00","0.0","0.0",,"85","65",,"   50","  160","12.1","17.0",,,,,,,,,,,,
"USW00094728","2015-05-30","5.59",,"0.00","0.0","0.0",,"85","67",,"  180","  180","14.1","25.1",,,,,,,,,,,,
"USW00094728","2015-05-31","5.59",,"1.46","0.0","0.0",,"87","57",,"   80","   60","19.9","28.0","    1","    1",,,,"    1",,,,,,
"USW00094728","2015-06-01","10.29",,"0.72","0.0","0.0",,"58","51",,"   70","   70","16.1","29.1","    1",,,,,,,,,,,
"USW00094728","2015-06-02","6.26",,"0.37","0.0","0.0",,"55","50",,"   60","   50","14.1","19.0","    1",,,,,,,,,,,
"USW00094728","2015-06-03","4.70",,"0.00","0.0","0.0",,"70","52",,"  150","  180","10.1","16.1","    1",,,,,,,,,,,
"USW00094728","2015-06-04","5.14",,"0.00","0.0","0.0",,"65","54",,"   60","   80","12.1","16.1",,,,,,,,,,,,
"USW00094728","2015-06-05","2.91",,"0.13","0.0","0.0",,"70","55",,"   80","   50","8.9","14.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-06-06","4.70",,"0.19","0.0","0.0",,"76","60",,"  330","   50","8.9","21.9","    1",,,,,,,,,,,
"USW00094728","2015-06-07","3.80",,"0.00","0.0","0.0",,"74","55",,"  190","  180","12.1","23.0",,,,,,,,,,,,
"USW00094728","2015-06-08","6.04",,"0.06","0.0","0.0",,"79","63",,"  250","  240","15.0","27.1","    1",,,,,,,,,,,
"USW00094728","2015-06-09","4.92",,"0.01","0.0","0.0",,"83","68",,"  290","  280","15.0","25.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-06-10","3.13",,"0.00","0.0","0.0",,"82","65",,"  230","  250","13.0","19.9",,,,,,,,,,,,
"USW00094728","2015-06-11","4.47",,"0.00","0.0","0.0",,"89","72",,"  250","  250","14.1","19.0",,,,,,"    1",,,,,,
"USW00094728","2015-06-12","4.47",,"0.00","0.0","0.0",,"88","73",,"  170","  240","13.0","23.0",,,,,,"    1",,,,,,
"USW00094728","2015-06-13","5.37",,"0.00","0.0","0.0",,"86","72",,"  360","  320","14.1","21.9",,,,,,,,,,,,
"USW00094728","2015-06-14","2.68",,"0.36","0.0","0.0",,"88","66",,"  230","  210","10.1","18.1","    1",,,,,,,,,,,
"USW00094728","2015-06-15","4.70",,"0.57","0.0","0.0",,"83","64",,"   70","   60","17.0","25.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-06-16","2.24",,"0.27","0.0","0.0",,"79","65",,"  290","  310","8.1","13.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-06-17","3.80",,"0.00","0.0","0.0",,"82","66",,"  160","   50","12.1","17.0",,,,,,"    1",,,,,,
"USW00094728","2015-06-18","3.58",,"0.00","0.0","0.0",,"71","64",,"  200","  170","8.1","15.0",,,,,,,,,,,,
"USW00094728","2015-06-19","3.80",,"0.00","0.0","0.0",,"87","68",,"   60","   30","10.1","16.1",,,,,,,,,,,,
"USW00094728","2015-06-20","5.37",,"0.00","0.0","0.0",,"75","64",,"   80","   60","15.0","21.9","    1",,,,,"    1",,,,,,
"USW00094728","2015-06-21","4.47",,"0.64","0.0","0.0",,"88","71",,"  300","  310","16.1","29.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-06-22","4.92",,"0.00","0.0","0.0",,"87","70",,"  260","  260","13.0","19.0",,,,,,,,,,,,
"USW00094728","2015-06-23","5.82",,"0.02","0.0","0.0",,"90","75",,"  250","  250","16.1","27.1",,,,,,,,,,,,
"USW00094728","2015-06-24","4.70",,"0.00","0.0","0.0",,"84","68",,"  340","  360","13.0","19.0",,,,,,,,,,,,
"USW00094728","2015-06-25","3.13",,"0.00","0.0","0.0",,"83","65",,"  240","  250","13.0","21.9",,,,,,,,,,,,
"USW00094728","2015-06-26","4.47",,"0.00","0.0","0.0",,"81","69",,"   60","   80","16.1","21.0",,,,,,,,,,,,
"USW00094728","2015-06-27","7.38",,"1.12","0.0","0.0",,"71","58",,"   60","   80","16.1","23.9","    1",,,,,,,,,,,
"USW00094728","2015-06-28","5.37",,"0.29","0.0","0.0",,"73","62",,"   60","   90","18.1","25.1","    1",,,,,,,,,,,
"USW00094728","2015-06-29","4.92",,"0.00","0.0","0.0",,"76","63",,"  250","  250","12.1","19.9",,,,,,,,,,,,
"USW00094728","2015-06-30","4.92",,"0.04","0.0","0.0",,"82","68",,"  170","  170","14.1","25.1","    1",,,,,,,,,,,
"USW00094728","2015-07-01","4.25",,"0.39","0.0","0.0",,"82","69",,"  260","  270","14.1","31.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-02","1.12",,"0.00","0.0","0.0",,"80","69",,"   40","   50","8.1","12.1",,,,,,,,,,,,
"USW00094728","2015-07-03","2.91",,"0.00","0.0","0.0",,"82","66",,"   60","   20","8.9","13.0",,,,,,,,,,,,
"USW00094728","2015-07-04","3.36",,"0.00","0.0","0.0",,"75","69",,"  100","   50","8.9","14.1",,,,,,"    1",,,,,,
"USW00094728","2015-07-05","1.57",,"0.00","0.0","0.0",,"83","68",,"  180","  170","6.9","12.1",,,,,,,,,,,,
"USW00094728","2015-07-06","2.91",,"0.00","0.0","0.0",,"83","72",,"  160","  160","12.1","18.1",,,,,,"    1",,,,,,
"USW00094728","2015-07-07","4.92",,"0.12","0.0","0.0",,"88","75",,"  240","  250","13.0","23.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-08","3.13",,"0.00","0.0","0.0",,"88","77",,"  280","  270","13.0","21.9",,,,,,"    1",,,,,,
"USW00094728","2015-07-09","4.70",,"0.30","0.0","0.0",,"79","68",,"   70","  170","12.1","18.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-10","4.70",,"0.00","0.0","0.0",,"84","72",,"   20","  300","12.1","21.0","    1",,,,,,,,,,,
"USW00094728","2015-07-11","2.46",,"0.00","0.0","0.0",,"88","69",,"   40","   50","10.1","15.0",,,,,,,,,,,,
"USW00094728","2015-07-12","2.01",,"0.00","0.0","0.0",,"89","72",,"  240","  250","6.9","12.1",,,,,,,,,,,,
"USW00094728","2015-07-13","2.68",,"0.00","0.0","0.0",,"88","73",,"  160","  180","10.1","18.1",,,,,,,,,,,,
"USW00094728","2015-07-14","2.68",,"0.42","0.0","0.0",,"82","73",,"  160","  180","8.1","16.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-15","4.47",,"0.12","0.0","0.0",,"81","72",,"   10","   10","13.0","21.9","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-16","5.59",,"0.00","0.0","0.0",,"80","64",,"   50","   60","15.0","23.0",,,,,,,,,,,,
"USW00094728","2015-07-17","3.80",,"0.00","0.0","0.0",,"81","67",,"  180","  190","12.1","21.0",,,,,,,,,,,,
"USW00094728","2015-07-18","4.47",,"0.32","0.0","0.0",,"85","71",,"  260","  240","10.1","19.0","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-19","3.13",,"0.00","0.0","0.0",,"93","78",,"  260","  260","14.1","21.9",,,,,,,,,,,,
"USW00094728","2015-07-20","4.47",,"0.00","0.0","0.0",,"94","82",,"  270","  290","12.1","19.0",,,,,,,,,,,,
"USW00094728","2015-07-21","2.46",,"0.00","0.0","0.0",,"89","74",,"  290","  260","10.1","19.0",,,,,,,,,,,,
"USW00094728","2015-07-22","5.82",,"0.00","0.0","0.0",,"85","69",,"  290","  290","14.1","23.0",,,,,,,,,,,,
"USW00094728","2015-07-23","3.80",,"0.00","0.0","0.0",,"86","68",,"  280","  280","13.0","19.0",,,,,,,,,,,,
"USW00094728","2015-07-24","2.01",,"0.00","0.0","0.0",,"87","70",,"   40","  360","10.1","15.0",,,,,,,,,,,,
"USW00094728","2015-07-25","3.13",,"0.00","0.0","0.0",,"88","69",,"  160","  170","10.1","19.0",,,,,,,,,,,,
"USW00094728","2015-07-26","4.47",,"0.00","0.0","0.0",,"90","74",,"  180","  220","12.1","23.0",,,,,,,,,,,,
"USW00094728","2015-07-27","2.91",,"0.36","0.0","0.0",,"86","71",,"   10","   30","19.9","21.9","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-28","2.68",,"0.00","0.0","0.0",,"95","75",,"   60","  170","8.9","12.1",,,,,,"    1",,,,,,
"USW00094728","2015-07-29","3.80",,"0.00","0.0","0.0",,"96","78",,"  250","  260","10.1","17.0",,,,,,,,,,,,
"USW00094728","2015-07-30","4.25",,"1.95","0.0","0.0",,"87","76",,"  220","  260","12.1","21.9","    1",,,,,"    1",,,,,,
"USW00094728","2015-07-31","3.36",,"0.00","0.0","0.0",,"89","72",,"  290","  250","12.1","18.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-08-01","4.47",,"0.00","0.0","0.0",,"89","75",,"  290","  270","14.1","21.9",,,,,,,,,,,,
"USW00094728","2015-08-02","2.01",,"0.00","0.0","0.0",,"89","71",,"  260","  250","12.1","17.0",,,,,,,,,,,,
"USW00094728","2015-08-03","4.92",,"0.00","0.0","0.0",,"90","75",,"  250","  250","12.1","21.0",,,,,,,,,,,,
"USW00094728","2015-08-04","5.37",,"0.43","0.0","0.0",,"89","69",,"  290","  290","23.0","36.9","    1",,,,,,,,,,,
"USW00094728","2015-08-05","2.91",,"0.00","0.0","0.0",,"87","72",,"  300","  270","12.1","21.0",,,,,,,,,,,,
"USW00094728","2015-08-06","2.46",,"0.00","0.0","0.0",,"83","67",,"  290","  280","8.9","14.1",,,,,,,,,,,,
"USW00094728","2015-08-07","5.37",,"0.00","0.0","0.0",,"84","69",,"  130","   50","13.0","18.1",,,,,,,,,,,,
"USW00094728","2015-08-08","3.80",,"0.00","0.0","0.0",,"82","68",,"   60","   70","12.1","15.0",,,,,,,,,,,,
"USW00094728","2015-08-09","3.80",,"0.00","0.0","0.0",,"85","68",,"   80","  160","10.1","17.0",,,,,,,,,,,,
"USW00094728","2015-08-10","4.47",,"0.00","0.0","0.0",,"84","70",,"  160","  160","13.0","19.9",,,,,,,,,,,,
"USW00094728","2015-08-11","4.25",,"1.17","0.0","0.0",,"81","71",,"  250","  160","12.1","21.0","    1",,,,,,,,,,,
"USW00094728","2015-08-12","4.70",,"0.00","0.0","0.0",,"85","71",,"  280","  300","12.1","19.0",,,,,,,,,,,,
"USW00094728","2015-08-13","3.13",,"0.00","0.0","0.0",,"83","67",,"  330","  290","10.1","15.0",,,,,,,,,,,,
"USW00094728","2015-08-14","2.91",,"0.00","0.0","0.0",,"88","67",,"  250","  180","8.9","18.1",,,,,,,,,,,,
"USW00094728","2015-08-15","3.36",,"0.00","0.0","0.0",,"92","73",,"  250","  180","8.1","16.1",,,,,,,,,,,,
"USW00094728","2015-08-16","1.57",,"0.00","0.0","0.0",,"93","76",,"  140","  120","8.9","17.0",,,,,,,,,,,,
"USW00094728","2015-08-17","3.36",,"0.00","0.0","0.0",,"95","78",,"  260","  240","10.1","15.0",,,,,,,,,,,,
"USW00094728","2015-08-18","4.03",,"0.29","0.0","0.0",,"90","73",,"  250","  240","14.1","25.1","    1",,,,,"    1",,,,,,
"USW00094728","2015-08-19","4.03",,"0.00","0.0","0.0",,"87","77",,"  140","  180","12.1","21.9",,,,,,,,,,,,
"USW00094728","2015-08-20","5.59",,"0.01","0.0","0.0",,"86","77",,"  170","  170","16.1","25.1",,,,,,,,,,,,
"USW00094728","2015-08-21","4.25",,"0.32","0.0","0.0",,"87","71",,"  340","  240","12.1","16.1","    1",,,,,,,,,,,
"USW00094728","2015-08-22","4.47",,"0.00","0.0","0.0",,"86","69",,"   60","   50","10.1","16.1",,,,,,"    1",,,,,,
